id,coordinate_X,coordinate_Y,STATION_NAME,LOCAL_DATE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG,
7014160.2021.4.2,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-04-02 00:00:00,2021,4,2,0,None,None,None,34,None,-6.6,None,-1.4,None,3.9,None,62,None,
7014160.2021.4.22,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-04-22 00:00:00,2021,4,22,0,None,None,None,42,None,-2.7,None,0.4,None,3.5,None,79,None,
7014160.2021.4.21,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-04-21 00:00:00,2021,4,21,6.1,None,None,None,31,None,-1.8,None,0.6,None,3,None,91,None,
7014160.2021.4.20,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-04-20 00:00:00,2021,4,20,1.4,None,None,None,45,None,2.1,None,6.8,None,11.5,None,97,None,
7014160.2021.4.16,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-04-16 00:00:00,2021,4,16,4.4,None,None,None,35,None,4.4,None,7,None,9.6,None,95,None,
7014160.2021.4.10,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-04-10 00:00:00,2021,4,10,0,None,None,None,None,None,7.6,None,14.8,None,22,None,73,None,
7014160.2021.4.15,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-04-15 00:00:00,2021,4,15,29.1,None,None,None,31,None,5.7,None,7.4,None,9.1,None,95,None,
7014160.2021.4.30,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-04-30 00:00:00,2021,4,30,22.3,None,None,None,44,None,5.5,None,8.8,None,12.2,None,96,None,
7014160.2021.4.1,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-04-01 00:00:00,2021,4,1,0.7,None,None,None,40,None,-5.3,None,-0.9,None,3.4,None,93,None,
7014160.2021.5.8,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-05-08 00:00:00,2021,5,8,0,None,None,None,None,None,4.6,None,10.4,None,16.2,None,93,None,
7014160.2021.5.10,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-05-10 00:00:00,2021,5,10,0,None,None,None,31,None,2.9,None,10.2,None,17.5,None,91,None,
7014160.2021.5.5,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-05-05 00:00:00,2021,5,5,4,None,None,None,34,None,8.5,None,10.8,None,13.1,None,98,None,
7014160.2021.5.16,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-05-16 00:00:00,2021,5,16,2,None,None,None,None,None,8.2,None,15.6,None,22.9,None,89,None,
7014160.2021.5.3,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-05-03 00:00:00,2021,5,3,0,None,None,None,None,None,1.5,None,6,None,10.5,None,63,None,
7014160.2021.5.13,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-05-13 00:00:00,2021,5,13,0,None,None,None,54,None,4.5,None,12.8,None,21,None,74,None,
7014160.2021.5.15,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-05-15 00:00:00,2021,5,15,0,None,None,None,35,None,8.4,None,16.7,None,25,None,70,None,
7014160.2021.5.7,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-05-07 00:00:00,2021,5,7,0,None,None,None,None,None,-0.2,None,7.6,None,15.4,None,91,None,
7014160.2021.5.21,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-05-21 00:00:00,2021,5,21,0,None,None,None,33,None,16.7,None,24.7,None,32.7,None,95,None,
7014160.2021.5.12,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-05-12 00:00:00,2021,5,12,0.2,None,None,None,42,None,4.4,None,11.1,None,17.8,None,94,None,
7014160.2021.5.31,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-05-31 00:00:00,2021,5,31,0,None,None,None,None,None,8.9,None,14.5,None,20.1,None,95,None,
7014160.2021.5.9,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-05-09 00:00:00,2021,5,9,0,None,None,None,33,None,2.2,None,10.2,None,18.2,None,91,None,
7014160.2021.5.25,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-05-25 00:00:00,2021,5,25,0,None,None,None,45,None,8,None,17.9,None,27.9,None,78,None,
7014160.2021.5.2,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-05-02 00:00:00,2021,5,2,0,None,None,None,41,None,4.7,None,10.9,None,17.1,None,85,None,
7014160.2021.5.17,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-05-17 00:00:00,2021,5,17,0,None,None,None,35,None,6.8,None,16.5,None,26.1,None,97,None,
7014160.2021.5.28,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-05-28 00:00:00,2021,5,28,0,None,None,None,None,None,1,None,7.5,None,14,None,86,None,
7014160.2021.5.20,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-05-20 00:00:00,2021,5,20,0,None,None,None,37,None,12.5,None,22,None,31.4,None,89,None,
7014160.2021.5.14,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-05-14 00:00:00,2021,5,14,0,None,None,None,None,None,7.8,None,16,None,24.2,None,82,None,
7014160.2021.5.11,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-05-11 00:00:00,2021,5,11,1.9,None,None,None,43,None,6.4,None,10.4,None,14.4,None,93,None,
7014160.2021.5.24,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-05-24 00:00:00,2021,5,24,0,None,None,None,None,None,6.5,None,13.9,None,21.2,None,77,None,
7014160.2021.5.27,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-05-27 00:00:00,2021,5,27,0,None,None,None,41,None,2.9,None,10.4,None,17.8,None,73,None,
7014160.2021.5.6,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-05-06 00:00:00,2021,5,6,0,None,None,None,39,None,2.1,None,8.7,None,15.3,None,81,None,
7014160.2021.5.26,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-05-26 00:00:00,2021,5,26,6,None,None,None,62,None,17.8,None,24.7,None,31.6,None,88,None,
7014160.2021.5.30,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-05-30 00:00:00,2021,5,30,0.7,None,None,None,None,None,6.3,None,12.5,None,18.6,None,88,None,
7014160.2021.5.22,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-05-22 00:00:00,2021,5,22,0,None,None,None,37,None,19.6,None,24.4,None,29.2,None,92,None,
7014160.2021.5.18,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-05-18 00:00:00,2021,5,18,0,None,None,None,39,None,12.2,None,19.2,None,26.1,None,77,None,
7014160.2021.5.19,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-05-19 00:00:00,2021,5,19,0,None,None,None,None,None,8.9,None,17.7,None,26.5,None,85,None,
7014160.2021.5.23,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-05-23 00:00:00,2021,5,23,0.2,None,None,None,45,None,7.7,None,13.8,None,20,None,94,None,
7014160.2021.5.4,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-05-04 00:00:00,2021,5,4,0,None,None,None,None,None,8.3,None,10.3,None,12.3,None,93,None,
7014160.2021.5.1,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-05-01 00:00:00,2021,5,1,0,None,None,None,43,None,2.3,None,7.4,None,12.5,None,81,None,
7014160.2021.5.29,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-05-29 00:00:00,2021,5,29,0,None,None,None,36,None,1.6,None,9.5,None,17.5,None,90,None,
7014160.2021.6.1,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-06-01 00:00:00,2021,6,1,0,None,None,None,44,None,6.6,None,16.3,None,26,None,97,None,
7014160.2021.6.8,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-06-08 00:00:00,2021,6,8,0,None,None,None,38,None,23.1,None,28.4,None,33.8,None,86,None,
7014160.2021.6.6,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-06-06 00:00:00,2021,6,6,0,None,None,None,40,None,18.8,None,26,None,33.2,None,92,None,
7014160.2021.6.10,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-06-10 00:00:00,2021,6,10,0,None,None,None,None,None,12.4,None,17.2,None,22,None,79,None,
7014160.2021.6.9,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-06-09 00:00:00,2021,6,9,0,None,None,None,32,None,16.9,None,22.9,None,29,None,56,None,
7014160.2021.6.7,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-06-07 00:00:00,2021,6,7,0,None,None,None,43,None,21.4,None,28,None,34.6,None,69,None,
7014160.2021.6.3,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-06-03 00:00:00,2021,6,3,3,None,None,None,None,None,16.4,None,18.2,None,20,None,96,None,
7014160.2021.6.5,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-06-05 00:00:00,2021,6,5,0,None,None,None,51,None,17.5,None,23.4,None,29.4,None,91,None,
7014160.2021.6.2,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-06-02 00:00:00,2021,6,2,0,None,None,None,34,None,10.9,None,19.4,None,27.8,None,77,None,
7014160.2021.6.4,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-06-04 00:00:00,2021,6,4,0,None,None,None,42,None,16.9,None,22.7,None,28.5,None,94,None,
7014160.2021.6.20,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-06-20 00:00:00,2021,6,20,0,None,None,None,None,None,13.2,None,21,None,28.7,None,89,None,
7014160.2021.6.26,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-06-26 00:00:00,2021,6,26,54.8,None,None,None,33,None,18,None,21.3,None,24.5,None,98,None,
7014160.2021.6.16,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-06-16 00:00:00,2021,6,16,0,None,None,None,44,None,9.1,None,15.6,None,22.1,None,79,None,
7014160.2021.6.13,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-06-13 00:00:00,2021,6,13,0,None,None,None,None,None,10.2,None,19.9,None,29.6,None,82,None,
7014160.2021.6.11,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-06-11 00:00:00,2021,6,11,0.2,None,None,None,None,None,12.6,None,18.7,None,24.7,None,82,None,
7014160.2021.6.22,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-06-22 00:00:00,2021,6,22,0.2,None,None,None,None,None,8.5,None,14.9,None,21.3,None,89,None,
7014160.2021.6.21,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-06-21 00:00:00,2021,6,21,9,None,None,None,50,None,15.4,None,23.1,None,30.8,None,92,None,
7014160.2021.6.27,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-06-27 00:00:00,2021,6,27,0,None,None,None,57,None,20.9,None,26.5,None,32,None,95,None,
7014160.2021.6.25,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-06-25 00:00:00,2021,6,25,0,None,None,None,None,None,18.7,None,22.2,None,25.8,None,62,None,
7014160.2021.6.29,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-06-29 00:00:00,2021,6,29,0,None,None,None,None,None,21.5,None,26,None,30.4,None,96,None,
7014160.2021.6.12,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-06-12 00:00:00,2021,6,12,0,None,None,None,None,None,11,None,19.7,None,28.4,None,83,None,
7014160.2021.6.30,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-06-30 00:00:00,2021,6,30,6.2,None,None,None,53,None,16.6,None,23,None,29.4,None,96,None,
7014160.2021.6.28,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-06-28 00:00:00,2021,6,28,0,None,None,None,31,None,21.5,None,26.6,None,31.7,None,95,None,
7014160.2021.6.24,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-06-24 00:00:00,2021,6,24,0,None,None,None,38,None,10.7,None,19.3,None,27.9,None,79,None,
7014160.2021.6.17,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-06-17 00:00:00,2021,6,17,0,None,None,None,38,None,8.7,None,17.5,None,26.2,None,72,None,
7014160.2021.6.18,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-06-18 00:00:00,2021,6,18,9.3,None,None,None,36,None,15.1,None,20.1,None,25.1,None,96,None,
7014160.2021.6.14,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-06-14 00:00:00,2021,6,14,11.5,None,None,None,35,None,15.8,None,19.7,None,23.6,None,96,None,
7014160.2021.6.23,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-06-23 00:00:00,2021,6,23,0,None,None,None,None,None,5.7,None,14.1,None,22.5,None,93,None,
7014160.2021.6.19,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-06-19 00:00:00,2021,6,19,0.2,None,None,None,44,None,15.9,None,21.1,None,26.3,None,96,None,
7014160.2021.6.15,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-06-15 00:00:00,2021,6,15,0,None,None,None,44,None,10.8,None,17.9,None,24.9,None,88,None,
7014160.2021.7.11,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-07-11 00:00:00,2021,7,11,0,None,None,None,None,None,12.5,None,19.9,None,27.2,None,97,None,
7014160.2021.7.20,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-07-20 00:00:00,2021,7,20,3.6,None,None,None,None,None,16.4,None,20.7,None,25.1,None,94,None,
7014160.2021.7.4,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-07-04 00:00:00,2021,7,4,0,None,None,None,None,None,12.8,None,18,None,23.2,None,96,None,
7014160.2021.7.17,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-07-17 00:00:00,2021,7,17,0,None,None,None,None,None,16,None,21.3,None,26.5,None,95,None,
7014160.2021.7.3,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-07-03 00:00:00,2021,7,3,0,None,None,None,None,None,11.7,None,15.6,None,19.5,None,91,None,
7014160.2021.7.7,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-07-07 00:00:00,2021,7,7,None,M,None,None,None,M,None,M,None,M,None,M,None,M,
7014160.2021.7.5,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-07-05 00:00:00,2021,7,5,0,None,None,None,None,None,10.8,None,18.8,None,26.9,None,98,None,
7014160.2021.7.19,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-07-19 00:00:00,2021,7,19,0,None,None,None,None,None,17.2,None,23.3,None,29.3,None,97,None,
7014160.2021.7.15,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-07-15 00:00:00,2021,7,15,1.5,None,None,None,40,None,19,None,24.4,None,29.8,None,97,None,
7014160.2021.7.14,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-07-14 00:00:00,2021,7,14,9.9,None,None,None,39,None,20.1,None,24.3,None,28.4,None,93,None,
7014160.2021.7.12,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-07-12 00:00:00,2021,7,12,0,None,None,None,None,None,15.7,None,21.5,None,27.3,None,94,None,
7014160.2021.7.13,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-07-13 00:00:00,2021,7,13,17.6,None,None,None,None,None,17.1,None,20.4,None,23.7,None,96,None,
7014160.2021.7.6,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-07-06 00:00:00,2021,7,6,1,None,None,None,35,None,17.5,None,23,None,28.5,None,87,None,
7014160.2021.7.2,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-07-02 00:00:00,2021,7,2,0,None,None,None,36,None,13.6,None,16.5,None,19.4,None,89,None,
7014160.2021.7.16,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-07-16 00:00:00,2021,7,16,0,None,None,None,None,None,16.8,None,22,None,27.1,None,93,None,
7014160.2021.7.22,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-07-22 00:00:00,2021,7,22,0,None,None,None,None,None,11.3,None,19.1,None,26.8,None,98,None,
7014160.2021.7.21,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-07-21 00:00:00,2021,7,21,0,None,None,None,None,None,14.6,None,19.6,None,24.6,None,96,None,
7014160.2021.7.18,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-07-18 00:00:00,2021,7,18,0,None,None,None,None,None,17.9,None,21.7,None,25.6,None,96,None,
7014160.2021.7.10,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-07-10 00:00:00,2021,7,10,0,None,None,None,None,None,10.9,None,18.7,None,26.5,None,98,None,
7014160.2021.7.24,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-07-24 00:00:00,2021,7,24,0,None,None,None,None,None,12,None,20.2,None,28.4,None,97,None,
7014160.2021.7.31,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-07-31 00:00:00,2021,7,31,0,None,None,None,31,None,8.8,None,16.4,None,24,None,92,None,
7014160.2021.7.29,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-07-29 00:00:00,2021,7,29,1.2,None,None,None,None,None,12.4,None,16.3,None,20.2,None,97,None,
7014160.2021.7.26,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-07-26 00:00:00,2021,7,26,0,None,None,None,None,None,16.1,None,22,None,28,None,96,None,
7014160.2021.7.27,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-07-27 00:00:00,2021,7,27,0,None,None,None,None,None,13.7,None,17.6,None,21.5,None,97,None,
7014160.2021.7.1,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-07-01 00:00:00,2021,7,1,0.2,None,None,None,None,None,15,None,20.4,None,25.8,None,93,None,
7014160.2021.7.23,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-07-23 00:00:00,2021,7,23,0,None,None,None,None,None,13.9,None,20.3,None,26.7,None,93,None,
7014160.2021.7.30,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-07-30 00:00:00,2021,7,30,0,None,None,None,39,None,10.4,None,15,None,19.6,None,97,None,
7014160.2021.7.28,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-07-28 00:00:00,2021,7,28,0,None,None,None,None,None,12.7,None,18.6,None,24.5,None,96,None,
7014160.2021.7.8,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-07-08 00:00:00,2021,7,8,15.7,None,None,None,None,None,13.5,None,16.1,None,18.8,None,98,None,
7014160.2021.7.25,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-07-25 00:00:00,2021,7,25,20,None,None,None,49,None,18.1,None,23.2,None,28.3,None,95,None,
7014160.2021.7.9,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-07-09 00:00:00,2021,7,9,0,None,None,None,None,None,12.4,None,17.5,None,22.5,None,97,None,
7014160.2021.8.3,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-08-03 00:00:00,2021,8,3,0,None,None,None,39,None,13.4,None,19.7,None,26,None,90,None,
7014160.2021.8.1,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-08-01 00:00:00,2021,8,1,0,None,None,None,None,None,11.6,None,16.4,None,21.1,None,95,None,
7014160.2021.8.4,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-08-04 00:00:00,2021,8,4,0,None,None,None,None,None,15.4,None,21.2,None,27,None,95,None,
7014160.2021.8.2,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-08-02 00:00:00,2021,8,2,0,None,None,None,None,None,13.4,None,18.8,None,24.2,None,97,None,
7014160.2021.8.5,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-08-05 00:00:00,2021,8,5,0,None,None,None,None,None,13.8,None,21.3,None,28.8,None,98,None,
7014160.2021.8.26,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-08-26 00:00:00,2021,8,26,0,None,None,None,39,None,21.6,None,27.6,None,33.6,None,88,None,
7014160.2021.8.17,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-08-17 00:00:00,2021,8,17,0,None,None,None,None,None,12.3,None,18.6,None,24.9,None,97,None,
7014160.2021.8.8,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-08-08 00:00:00,2021,8,8,0,None,None,None,None,None,17.1,None,21.4,None,25.7,None,89,None,
7014160.2021.8.10,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-08-10 00:00:00,2021,8,10,2.6,None,None,None,None,None,18.6,None,24.9,None,31.1,None,97,None,
7014160.2021.8.30,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-08-30 00:00:00,2021,8,30,2.4,None,None,None,39,None,17.6,None,23.4,None,29.3,None,96,None,
7014160.2021.8.31,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-08-31 00:00:00,2021,8,31,0,None,None,None,35,None,13.8,None,20.5,None,27.3,None,90,None,
7014160.2021.8.20,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-08-20 00:00:00,2021,8,20,0,None,None,None,None,None,19,None,26.1,None,33.2,None,96,None,
7014160.2021.8.19,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-08-19 00:00:00,2021,8,19,0,None,None,None,None,None,19.1,None,23,None,26.9,None,99,None,
7014160.2021.8.7,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-08-07 00:00:00,2021,8,7,0,None,None,None,32,None,19.1,None,23.6,None,28.2,None,87,None,
7014160.2021.8.24,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-08-24 00:00:00,2021,8,24,0,None,None,None,None,None,18.8,None,26.3,None,33.8,None,97,None,
7014160.2021.8.15,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-08-15 00:00:00,2021,8,15,0,None,None,None,None,None,9.6,None,17.2,None,24.8,None,94,None,
7014160.2021.8.25,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-08-25 00:00:00,2021,8,25,0,None,None,None,None,None,18.6,None,25.7,None,32.8,None,92,None,
7014160.2021.8.6,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-08-06 00:00:00,2021,8,6,0,None,None,None,31,None,15.8,None,22.9,None,30.1,None,96,None,
7014160.2021.8.9,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-08-09 00:00:00,2021,8,9,2,None,None,None,None,None,17.7,None,23.7,None,29.7,None,93,None,
7014160.2021.8.29,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-08-29 00:00:00,2021,8,29,12.2,None,None,None,None,None,15.3,None,18.2,None,21.1,None,98,None,
7014160.2021.8.14,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-08-14 00:00:00,2021,8,14,0,None,None,None,32,None,14.5,None,21.2,None,27.9,None,92,None,
7014160.2021.8.27,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-08-27 00:00:00,2021,8,27,0,None,None,None,None,None,13.7,None,18.5,None,23.4,None,82,None,
7014160.2021.8.18,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-08-18 00:00:00,2021,8,18,0,None,None,None,None,None,20.7,None,25.6,None,30.5,None,97,None,
7014160.2021.8.12,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-08-12 00:00:00,2021,8,12,0,None,None,None,37,None,21.9,None,26.2,None,30.6,None,92,None,
7014160.2021.8.11,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-08-11 00:00:00,2021,8,11,1.5,None,None,None,None,None,22.4,None,26.8,None,31.2,None,96,None,
7014160.2021.8.21,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-08-21 00:00:00,2021,8,21,0,None,None,None,None,None,21,None,26.8,None,32.5,None,92,None,
7014160.2021.8.23,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-08-23 00:00:00,2021,8,23,0,None,None,None,None,None,20.6,None,25.2,None,29.8,None,95,None,
7014160.2021.8.16,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-08-16 00:00:00,2021,8,16,0,None,None,None,None,None,9.7,None,18.5,None,27.3,None,97,None,
7014160.2021.8.13,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-08-13 00:00:00,2021,8,13,0,None,None,None,38,None,20.3,None,26.2,None,32.1,None,96,None,
7014160.2021.8.22,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-08-22 00:00:00,2021,8,22,0,None,None,None,None,None,20.9,None,26.4,None,32,None,93,None,
7014160.2021.8.28,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-08-28 00:00:00,2021,8,28,0.3,None,None,None,None,None,15,None,17.2,None,19.3,None,93,None,
7014160.2021.9.2,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-09-02 00:00:00,2021,9,2,None,M,None,None,None,M,None,M,None,M,None,M,None,M,
7014160.2021.9.1,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-09-01 00:00:00,2021,9,1,0,None,None,None,None,None,10.1,None,17.3,None,24.4,None,88,None,
7014160.2021.9.24,-73.43472222222222,45.809444444444445,L'ASSOMPTION,2021-09-24 00:00:00,2021,9,24,27.6,None,None,None,35,None,13.8,None,17.8,None,21.9,None,97,None,
